/home/danieldh/ScipionUserData/projects/dcoid_1a28/Runs/000544_ProtChemVinaDocking/extra/pocket_1/decoys_3_1a28-1_1.pdbqt	6.010094621417034
/home/danieldh/ScipionUserData/projects/dcoid_1a28/Runs/000544_ProtChemVinaDocking/extra/pocket_1/decoys_3_1a28-1_2.pdbqt	5.94141528524294
/home/danieldh/ScipionUserData/projects/dcoid_1a28/Runs/000544_ProtChemVinaDocking/extra/pocket_1/decoys_3_1a28-1_3.pdbqt	6.171530480761288
/home/danieldh/ScipionUserData/projects/dcoid_1a28/Runs/000544_ProtChemVinaDocking/extra/pocket_1/decoys_3_1a28-1_4.pdbqt	5.938497820753564
/home/danieldh/ScipionUserData/projects/dcoid_1a28/Runs/000544_ProtChemVinaDocking/extra/pocket_1/decoys_3_1a28-1_5.pdbqt	5.7412692334541084
/home/danieldh/ScipionUserData/projects/dcoid_1a28/Runs/000544_ProtChemVinaDocking/extra/pocket_1/decoys_3_1a28-2_1.pdbqt	5.998385236287061
/home/danieldh/ScipionUserData/projects/dcoid_1a28/Runs/000544_ProtChemVinaDocking/extra/pocket_1/decoys_3_1a28-2_2.pdbqt	5.945879492278843
/home/danieldh/ScipionUserData/projects/dcoid_1a28/Runs/000544_ProtChemVinaDocking/extra/pocket_1/decoys_3_1a28-2_3.pdbqt	6.149912066902857
/home/danieldh/ScipionUserData/projects/dcoid_1a28/Runs/000544_ProtChemVinaDocking/extra/pocket_1/decoys_3_1a28-2_4.pdbqt	5.912592884691905
/home/danieldh/ScipionUserData/projects/dcoid_1a28/Runs/000544_ProtChemVinaDocking/extra/pocket_1/decoys_3_1a28-2_5.pdbqt	5.7309831987131545
/home/danieldh/ScipionUserData/projects/dcoid_1a28/Runs/000544_ProtChemVinaDocking/extra/pocket_1/decoys_3_1a28-3_1.pdbqt	5.999920768425278
/home/danieldh/ScipionUserData/projects/dcoid_1a28/Runs/000544_ProtChemVinaDocking/extra/pocket_1/decoys_3_1a28-3_2.pdbqt	5.934665060078325
/home/danieldh/ScipionUserData/projects/dcoid_1a28/Runs/000544_ProtChemVinaDocking/extra/pocket_1/decoys_3_1a28-3_3.pdbqt	5.908027928335048
/home/danieldh/ScipionUserData/projects/dcoid_1a28/Runs/000544_ProtChemVinaDocking/extra/pocket_1/decoys_3_1a28-3_4.pdbqt	6.149506910430561
/home/danieldh/ScipionUserData/projects/dcoid_1a28/Runs/000544_ProtChemVinaDocking/extra/pocket_1/decoys_3_1a28-3_5.pdbqt	5.725506518439654
/home/danieldh/ScipionUserData/projects/dcoid_1a28/Runs/000544_ProtChemVinaDocking/extra/pocket_1/decoys_3_1a28-4_1.pdbqt	6.001628384657818
/home/danieldh/ScipionUserData/projects/dcoid_1a28/Runs/000544_ProtChemVinaDocking/extra/pocket_1/decoys_3_1a28-4_2.pdbqt	5.9355536904082795
/home/danieldh/ScipionUserData/projects/dcoid_1a28/Runs/000544_ProtChemVinaDocking/extra/pocket_1/decoys_3_1a28-4_3.pdbqt	6.176939660617619
/home/danieldh/ScipionUserData/projects/dcoid_1a28/Runs/000544_ProtChemVinaDocking/extra/pocket_1/decoys_3_1a28-4_4.pdbqt	5.874648770231522
/home/danieldh/ScipionUserData/projects/dcoid_1a28/Runs/000544_ProtChemVinaDocking/extra/pocket_1/decoys_3_1a28-4_5.pdbqt	5.73971540425419
/home/danieldh/ScipionUserData/projects/dcoid_1a28/Runs/000544_ProtChemVinaDocking/extra/pocket_1/decoys_2_1a28-2_1.pdbqt	5.633896754082373
/home/danieldh/ScipionUserData/projects/dcoid_1a28/Runs/000544_ProtChemVinaDocking/extra/pocket_1/decoys_2_1a28-2_2.pdbqt	7.279820454051361
/home/danieldh/ScipionUserData/projects/dcoid_1a28/Runs/000544_ProtChemVinaDocking/extra/pocket_1/decoys_2_1a28-2_3.pdbqt	6.266138737238186
/home/danieldh/ScipionUserData/projects/dcoid_1a28/Runs/000544_ProtChemVinaDocking/extra/pocket_1/decoys_2_1a28-3_1.pdbqt	5.634654097578938
/home/danieldh/ScipionUserData/projects/dcoid_1a28/Runs/000544_ProtChemVinaDocking/extra/pocket_1/decoys_2_1a28-3_2.pdbqt	7.1222911951130685
/home/danieldh/ScipionUserData/projects/dcoid_1a28/Runs/000544_ProtChemVinaDocking/extra/pocket_1/decoys_2_1a28-3_3.pdbqt	5.531438321245318
/home/danieldh/ScipionUserData/projects/dcoid_1a28/Runs/000544_ProtChemVinaDocking/extra/pocket_1/decoys_2_1a28-3_4.pdbqt	6.406782985263594
/home/danieldh/ScipionUserData/projects/dcoid_1a28/Runs/000544_ProtChemVinaDocking/extra/pocket_1/decoys_2_1a28-5_1.pdbqt	5.547103637970663
/home/danieldh/ScipionUserData/projects/dcoid_1a28/Runs/000544_ProtChemVinaDocking/extra/pocket_1/decoys_2_1a28-5_2.pdbqt	7.138778656551187
/home/danieldh/ScipionUserData/projects/dcoid_1a28/Runs/000544_ProtChemVinaDocking/extra/pocket_1/decoys_2_1a28-5_3.pdbqt	5.553593018621808
/home/danieldh/ScipionUserData/projects/dcoid_1a28/Runs/000544_ProtChemVinaDocking/extra/pocket_1/decoys_2_1a28-5_4.pdbqt	6.618681192193167
/home/danieldh/ScipionUserData/projects/dcoid_1a28/Runs/000544_ProtChemVinaDocking/extra/pocket_1/decoys_2_1a28-5_5.pdbqt	6.546686123193224
/home/danieldh/ScipionUserData/projects/dcoid_1a28/Runs/000544_ProtChemVinaDocking/extra/pocket_1/decoys_2_1a28-4_1.pdbqt	5.562335293685734
/home/danieldh/ScipionUserData/projects/dcoid_1a28/Runs/000544_ProtChemVinaDocking/extra/pocket_1/decoys_2_1a28-4_2.pdbqt	6.348433992603432
/home/danieldh/ScipionUserData/projects/dcoid_1a28/Runs/000544_ProtChemVinaDocking/extra/pocket_1/decoys_2_1a28-4_3.pdbqt	6.294226585412729
/home/danieldh/ScipionUserData/projects/dcoid_1a28/Runs/000544_ProtChemVinaDocking/extra/pocket_1/decoys_2_1a28-4_4.pdbqt	6.563981082595075
/home/danieldh/ScipionUserData/projects/dcoid_1a28/Runs/000544_ProtChemVinaDocking/extra/pocket_1/decoys_2_1a28-1_1.pdbqt	5.579025952852892
